Date,Close
2022-08-18,427.890015
2022-08-19,422.140015
2022-08-22,413.350006
2022-08-23,412.350006
2022-08-24,413.670013
2022-08-25,419.510010
2022-08-26,405.309998
2022-08-29,402.630005
2022-08-30,398.209991
2022-08-31,395.179993
2022-09-01,396.420013
2022-09-02,392.239990
2022-09-06,390.760010
2022-09-07,397.779999
2022-09-08,400.380005
2022-09-09,406.600006
2022-09-12,410.970001
2022-09-13,393.100006
2022-09-14,394.600006
2022-09-15,390.119995
2022-09-16,385.559998
2022-09-19,388.549988
2022-09-20,384.089996
2022-09-21,377.390015
2022-09-22,374.220001
2022-09-23,367.950012
2022-09-26,364.309998
2022-09-27,363.380005
2022-09-28,370.529999
2022-09-29,362.790009
2022-09-30,357.179993
2022-10-03,366.609985
2022-10-04,377.970001
2022-10-05,377.089996
2022-10-06,373.200012
2022-10-07,362.790009
2022-10-10,360.019989
2022-10-11,357.739990
2022-10-12,356.559998
2022-10-13,365.970001
2022-10-14,357.630005
2022-10-17,366.820007
2022-10-18,371.130005
2022-10-19,368.500000
2022-10-20,365.410004
2022-10-21,374.290009
2022-10-24,378.869995
2022-10-25,384.920013
2022-10-26,382.019989
2022-10-27,379.980011
2022-10-28,389.019989
2022-10-31,386.209991
2022-11-01,384.519989
2022-11-02,374.869995
2022-11-03,371.010010
2022-11-04,376.350006
2022-11-07,379.950012
2022-11-08,382.000000
2022-11-09,374.130005
2022-11-10,394.690002
2022-11-11,398.510010
2022-11-14,395.119995
2022-11-15,398.489990
2022-11-16,395.450012
2022-11-17,394.239990
2022-11-18,396.029999
2022-11-21,394.589996
2022-11-22,399.899994
2022-11-23,402.420013
2022-11-25,402.329987
2022-11-28,395.910004
2022-11-29,395.230011
2022-11-30,407.679993
2022-12-01,407.380005
2022-12-02,406.910004
2022-12-05,399.589996
2022-12-06,393.829987
2022-12-07,393.160004
2022-12-08,396.239990
2022-12-09,393.279999
2022-12-12,398.950012
2022-12-13,401.970001
2022-12-14,399.399994
2022-12-15,389.630005
2022-12-16,383.269989
2022-12-19,380.019989
2022-12-20,380.540009
2022-12-21,386.230011
2022-12-22,380.720001
2022-12-23,382.910004
2022-12-27,381.399994
2022-12-28,376.660004
2022-12-29,383.440002
2022-12-30,382.429993
2023-01-03,380.820007
2023-01-04,383.760010
2023-01-05,379.380005
2023-01-06,388.079987
2023-01-09,387.859985
2023-01-10,390.579987
2023-01-11,395.519989
2023-01-12,396.959991
2023-01-13,398.500000
2023-01-17,397.769989
2023-01-18,391.489990
2023-01-19,388.640015
2023-01-20,395.880005
2023-01-23,400.630005
2023-01-24,400.200012
2023-01-25,400.350006
2023-01-26,404.750000
2023-01-27,405.679993
2023-01-30,400.589996
2023-01-31,406.480011
2023-02-01,410.799988
2023-02-02,416.779999
2023-02-03,412.350006
2023-02-06,409.829987
2023-02-07,415.190002
2023-02-08,410.649994
2023-02-09,407.089996
2023-02-10,408.040009
2023-02-13,412.829987
2023-02-14,412.640015
2023-02-15,413.980011
2023-02-16,408.279999
2023-02-17,407.260010
2023-02-21,399.089996
2023-02-22,398.540009
2023-02-23,400.660004
2023-02-24,396.380005
2023-02-27,397.730011
2023-02-28,396.260010
2023-03-01,394.739990
2023-03-02,397.809998
2023-03-03,404.190002
2023-03-06,404.470001
2023-03-07,398.269989
2023-03-08,398.920013
2023-03-09,391.559998
2023-03-10,385.910004
2023-03-13,385.359985
2023-03-14,391.730011
2023-03-15,389.279999
2023-03-16,396.109985
2023-03-17,389.989990
2023-03-20,393.739990
2023-03-21,398.910004
2023-03-22,392.109985
2023-03-23,393.170013
2023-03-24,395.750000
2023-03-27,396.489990
2023-03-28,395.600006
2023-03-29,401.350006
2023-03-30,403.700012
2023-03-31,409.390015
2023-04-03,410.950012
2023-04-04,408.670013
2023-04-05,407.600006
2023-04-06,409.190002
2023-04-10,409.609985
2023-04-11,409.720001
2023-04-12,408.049988
2023-04-13,413.470001
2023-04-14,412.459991
2023-04-17,413.940002
2023-04-18,414.209991
2023-04-19,414.140015
2023-04-20,411.880005
2023-04-21,412.200012
2023-04-24,412.630005
2023-04-25,406.079987
